Student_ID,Age,Gender,Score_ID,High_School_GPA,SAT_Score,University_ID,University_Ranking,Uni_score,Field_of_Study,Internship_ID,Internships_Completed,Carrer metrics_ID,Projects_Completed,Certifications,Years_to_Promotion,Job_Offers,skill_ID,Soft_Skills_Score,Networking_Score,Job_ID,Starting_Salary,Career_Satisfaction,Current_Job_Level,Work_Life_Balance,Entrepreneur_ID,Entrepreneurship
S04621,28,Female,4621,3.74,1206,4621,145,2.5,Business,4621,4,4621,0,1,1,1,4621,9,4,4621,73600,10,Entry,1,4621,No
S04622,18,Female,4622,2.43,1467,4622,587,2.93,Business,4622,0,4622,4,1,5,5,4622,9,4,4622,31800,7,Entry,4,4622,Yes
S04623,29,Male,4623,2.85,1582,4623,699,3.93,Law,4623,0,4623,9,0,4,1,4623,3,7,4623,41200,7,Senior,5,4623,No
S04624,24,Male,4624,3.88,933,4624,522,2.6,Law,4624,1,4624,2,1,4,3,4624,5,4,4624,42900,8,Senior,8,4624,No
S04625,28,Female,4625,2.86,1541,4625,121,2.45,Medicine,4625,0,4625,5,5,5,5,4625,7,10,4625,62000,4,Mid,10,4625,No
S04626,20,Male,4626,2.72,1029,4626,801,2.42,Arts,4626,2,4626,0,0,1,1,4626,8,10,4626,40700,7,Entry,7,4626,No
S04627,27,Female,4627,2.88,1293,4627,462,3.12,Computer Science,4627,1,4627,3,1,3,5,4627,7,7,4627,36900,6,Mid,10,4627,Yes
S04628,19,Female,4628,3.04,1050,4628,677,3.9,Law,4628,1,4628,5,3,5,1,4628,3,9,4628,62800,1,Entry,4,4628,Yes
S04629,26,Female,4629,3.26,1554,4629,382,3.22,Law,4629,3,4629,1,4,5,4,4629,7,9,4629,45800,2,Executive,2,4629,No
S04630,20,Male,4630,3.6,1529,4630,776,2.61,Computer Science,4630,2,4630,7,4,2,1,4630,1,9,4630,59500,8,Mid,2,4630,No
S04631,19,Female,4631,2.9,1283,4631,673,3.28,Computer Science,4631,1,4631,3,2,1,5,4631,5,10,4631,86200,6,Entry,2,4631,No
S04632,29,Female,4632,3.63,916,4632,903,3.25,Arts,4632,1,4632,1,3,4,0,4632,9,10,4632,43400,7,Entry,1,4632,No
S04633,25,Female,4633,3.07,1493,4633,418,3.19,Arts,4633,0,4633,0,5,1,4,4633,2,6,4633,56600,8,Mid,6,4633,No
S04634,27,Male,4634,2.68,913,4634,327,2.32,Computer Science,4634,1,4634,7,1,1,5,4634,3,1,4634,31700,5,Entry,4,4634,No
S04635,23,Male,4635,3.32,980,4635,391,3.27,Law,4635,1,4635,9,3,5,5,4635,9,8,4635,41200,5,Entry,3,4635,Yes
S04636,23,Male,4636,3.44,1106,4636,297,2.86,Law,4636,1,4636,0,1,2,5,4636,3,6,4636,54500,2,Mid,1,4636,No
S04637,27,Female,4637,3.12,1103,4637,630,2.04,Computer Science,4637,1,4637,6,3,5,3,4637,8,7,4637,71500,4,Entry,7,4637,No
S04638,28,Female,4638,2.11,1278,4638,996,3.08,Law,4638,3,4638,6,3,1,0,4638,6,2,4638,26800,2,Mid,9,4638,No
S04639,24,Male,4639,2.34,1443,4639,823,3.98,Arts,4639,2,4639,5,4,5,3,4639,7,3,4639,55700,7,Senior,4,4639,Yes
S04640,24,Male,4640,2.57,922,4640,775,2.7,Computer Science,4640,3,4640,7,3,1,2,4640,5,6,4640,32900,9,Entry,1,4640,No
S04641,28,Male,4641,2.57,1513,4641,84,3.93,Arts,4641,0,4641,9,2,4,2,4641,10,3,4641,45600,2,Entry,3,4641,No
S04642,23,Female,4642,3.35,1061,4642,146,2.19,Law,4642,4,4642,0,1,5,2,4642,7,5,4642,41500,4,Senior,9,4642,No
S04643,21,Female,4643,2.04,1509,4643,171,3.46,Law,4643,1,4643,0,0,5,1,4643,10,4,4643,38600,8,Entry,1,4643,No
S04644,28,Male,4644,3.51,1043,4644,334,2.23,Engineering,4644,0,4644,0,3,4,1,4644,10,5,4644,52600,9,Entry,1,4644,Yes
S04645,26,Male,4645,2.53,1003,4645,424,2.55,Medicine,4645,4,4645,5,0,5,4,4645,3,8,4645,34900,4,Senior,5,4645,No
S04646,23,Male,4646,2.62,1281,4646,309,3.14,Medicine,4646,1,4646,6,4,1,0,4646,5,4,4646,25000,8,Entry,5,4646,No
S04647,21,Female,4647,3.06,1354,4647,526,3.19,Mathematics,4647,1,4647,9,0,3,0,4647,6,9,4647,43400,7,Entry,8,4647,No
S04648,29,Female,4648,2.43,1316,4648,661,3.55,Arts,4648,4,4648,8,2,5,5,4648,9,3,4648,37800,5,Entry,1,4648,No
S04649,20,Female,4649,3.77,1223,4649,881,3.23,Computer Science,4649,3,4649,9,2,4,2,4649,4,7,4649,43200,4,Senior,8,4649,Yes
S04650,21,Male,4650,2.17,1070,4650,763,3.19,Medicine,4650,4,4650,4,4,4,2,4650,8,7,4650,37900,6,Mid,2,4650,No
S04651,20,Female,4651,2.89,1475,4651,569,3.82,Law,4651,4,4651,0,5,3,5,4651,8,1,4651,57400,6,Mid,1,4651,No
S04652,19,Male,4652,3.7,1482,4652,347,2.9,Business,4652,2,4652,8,2,1,1,4652,10,3,4652,58500,2,Entry,8,4652,No
S04653,22,Female,4653,3.23,1173,4653,302,2.45,Computer Science,4653,1,4653,4,1,2,3,4653,6,10,4653,30400,3,Entry,10,4653,Yes
S04654,19,Male,4654,2.58,1351,4654,922,2.32,Arts,4654,1,4654,5,5,1,5,4654,8,1,4654,67700,6,Senior,2,4654,No
S04655,23,Female,4655,2.84,1024,4655,347,2.8,Law,4655,3,4655,8,2,5,0,4655,5,8,4655,59800,4,Mid,5,4655,No
S04656,20,Female,4656,3.41,1282,4656,408,3.43,Law,4656,3,4656,1,5,4,0,4656,1,10,4656,42900,3,Entry,10,4656,No
S04657,23,Female,4657,3.95,1216,4657,133,2.09,Business,4657,2,4657,2,3,4,3,4657,4,5,4657,47900,4,Senior,6,4657,No
S04658,28,Female,4658,3.79,1006,4658,682,2.26,Arts,4658,2,4658,6,2,1,0,4658,6,4,4658,64100,6,Senior,3,4658,No
S04659,27,Male,4659,2.68,1559,4659,614,2.21,Mathematics,4659,2,4659,2,5,1,0,4659,9,3,4659,43100,3,Mid,9,4659,No
S04660,26,Male,4660,4,1362,4660,988,3.17,Computer Science,4660,3,4660,1,1,5,1,4660,4,7,4660,61000,1,Executive,9,4660,No
S04661,18,Female,4661,2.01,1329,4661,106,2.49,Law,4661,4,4661,6,4,1,0,4661,6,8,4661,54300,6,Entry,8,4661,No
S04662,23,Male,4662,2.06,1236,4662,171,2.33,Mathematics,4662,1,4662,7,2,3,2,4662,10,8,4662,62400,2,Mid,7,4662,No
S04663,26,Male,4663,3.65,1395,4663,640,3.19,Engineering,4663,1,4663,8,1,3,2,4663,5,1,4663,58600,9,Entry,5,4663,Yes
S04664,28,Male,4664,2.4,1261,4664,250,3.52,Law,4664,0,4664,1,3,2,4,4664,9,7,4664,40800,6,Mid,10,4664,No
S04665,21,Female,4665,2.12,1331,4665,544,2.66,Engineering,4665,3,4665,1,0,4,1,4665,10,5,4665,52100,1,Senior,2,4665,Yes
S04666,28,Male,4666,2.47,1574,4666,728,3.16,Engineering,4666,3,4666,6,0,5,1,4666,6,2,4666,62400,4,Mid,3,4666,No
S04667,29,Male,4667,2.85,1419,4667,262,2.2,Computer Science,4667,2,4667,3,4,5,2,4667,3,8,4667,61000,5,Mid,5,4667,No
S04668,19,Male,4668,3.46,1305,4668,842,3.87,Computer Science,4668,0,4668,4,4,1,1,4668,2,2,4668,59700,8,Entry,8,4668,No
S04669,21,Male,4669,3.25,1276,4669,494,2.67,Business,4669,0,4669,0,0,4,1,4669,3,6,4669,46500,3,Mid,1,4669,No
S04670,18,Female,4670,2.48,1051,4670,244,4,Law,4670,3,4670,5,0,2,4,4670,6,5,4670,71800,9,Entry,1,4670,Yes
S04671,20,Other,4671,3.01,1221,4671,451,3.96,Computer Science,4671,2,4671,9,4,2,3,4671,10,6,4671,55000,9,Entry,7,4671,No
S04672,27,Female,4672,3.85,1506,4672,903,3.56,Computer Science,4672,1,4672,7,0,2,5,4672,8,10,4672,74800,10,Mid,1,4672,No
S04673,26,Male,4673,3.63,1113,4673,797,2.04,Business,4673,2,4673,0,2,4,0,4673,8,8,4673,32300,5,Mid,3,4673,No
S04674,27,Female,4674,2.65,1475,4674,290,3.09,Business,4674,1,4674,1,5,2,4,4674,5,9,4674,45500,4,Entry,8,4674,No
S04675,22,Female,4675,3.96,964,4675,263,2.17,Law,4675,3,4675,6,1,3,3,4675,1,3,4675,47400,7,Mid,9,4675,No
S04676,28,Male,4676,3.42,1169,4676,849,3.79,Mathematics,4676,2,4676,1,5,1,0,4676,1,3,4676,62400,9,Mid,5,4676,No
S04677,23,Female,4677,2.12,1436,4677,845,3.58,Arts,4677,0,4677,8,4,2,2,4677,7,7,4677,38200,6,Mid,6,4677,Yes
S04678,20,Female,4678,2.07,999,4678,314,3.94,Medicine,4678,4,4678,5,1,3,3,4678,2,3,4678,38100,7,Entry,8,4678,No
S04679,22,Female,4679,2.34,1004,4679,85,3.22,Law,4679,0,4679,4,3,3,0,4679,4,10,4679,64300,1,Mid,3,4679,No
S04680,28,Female,4680,3.46,1030,4680,415,3.04,Medicine,4680,1,4680,6,3,5,4,4680,10,5,4680,47700,4,Mid,1,4680,Yes
S04681,25,Male,4681,2.37,1288,4681,329,3.04,Arts,4681,3,4681,9,2,1,0,4681,5,10,4681,58500,2,Mid,9,4681,Yes
S04682,23,Male,4682,3.02,1220,4682,45,2.77,Engineering,4682,2,4682,7,3,5,1,4682,8,4,4682,37500,1,Senior,2,4682,No
S04683,21,Female,4683,2.19,1337,4683,815,2.94,Mathematics,4683,3,4683,8,4,4,5,4683,10,9,4683,60500,7,Mid,9,4683,Yes
S04684,19,Male,4684,3.84,918,4684,333,3.27,Law,4684,3,4684,5,2,3,0,4684,9,8,4684,62700,10,Senior,2,4684,No
S04685,26,Male,4685,2.69,1124,4685,465,3.87,Computer Science,4685,1,4685,4,5,5,2,4685,1,9,4685,69100,4,Executive,8,4685,No
S04686,29,Female,4686,3.82,1517,4686,200,3.19,Business,4686,3,4686,6,2,1,4,4686,9,6,4686,35000,2,Mid,3,4686,No
S04687,18,Female,4687,3.89,1465,4687,201,3.71,Law,4687,2,4687,1,4,3,3,4687,5,2,4687,32100,5,Entry,9,4687,Yes
S04688,18,Male,4688,2.01,1359,4688,329,3.73,Business,4688,0,4688,7,0,2,0,4688,4,8,4688,48600,7,Entry,10,4688,No
S04689,21,Female,4689,2.93,1293,4689,680,3.04,Engineering,4689,3,4689,3,1,1,4,4689,10,1,4689,68200,2,Senior,4,4689,No
S04690,24,Female,4690,2.05,1125,4690,240,2.69,Business,4690,2,4690,0,4,2,2,4690,5,5,4690,36600,7,Entry,8,4690,Yes
S04691,18,Female,4691,3.82,1259,4691,884,3.28,Engineering,4691,2,4691,2,0,4,5,4691,9,2,4691,33800,3,Entry,4,4691,No
S04692,26,Male,4692,3.04,1329,4692,798,2.89,Mathematics,4692,1,4692,8,0,2,3,4692,8,7,4692,42500,8,Senior,3,4692,No
S04693,21,Male,4693,2.15,914,4693,702,2.16,Arts,4693,3,4693,3,3,2,0,4693,10,5,4693,52800,7,Mid,1,4693,Yes
S04694,20,Male,4694,2.22,1459,4694,583,2.76,Engineering,4694,1,4694,9,5,4,2,4694,5,10,4694,51700,1,Entry,4,4694,No
S04695,18,Male,4695,2.77,1550,4695,657,3.99,Medicine,4695,0,4695,9,2,4,1,4695,10,3,4695,36700,9,Executive,2,4695,No
S04696,27,Male,4696,3.88,1445,4696,359,2.1,Law,4696,0,4696,2,2,2,4,4696,5,7,4696,39000,6,Mid,9,4696,No
S04697,21,Male,4697,3.39,1313,4697,998,3.39,Engineering,4697,2,4697,3,3,3,4,4697,1,3,4697,48600,4,Mid,2,4697,No
S04698,26,Male,4698,3.74,1254,4698,901,3.68,Law,4698,3,4698,2,3,3,0,4698,9,6,4698,38800,6,Entry,8,4698,No
S04699,27,Female,4699,2.73,1356,4699,721,3.3,Arts,4699,2,4699,2,2,5,2,4699,3,4,4699,34200,2,Mid,10,4699,No
S04700,23,Male,4700,2.09,1430,4700,360,3.14,Mathematics,4700,3,4700,1,4,5,3,4700,1,10,4700,57900,2,Mid,10,4700,No
S04701,23,Female,4701,3.95,1095,4701,378,3.42,Engineering,4701,1,4701,5,4,4,3,4701,5,2,4701,41300,8,Mid,7,4701,No
S04702,18,Female,4702,2.03,1014,4702,385,2.86,Arts,4702,0,4702,9,4,1,3,4702,10,9,4702,42500,10,Entry,6,4702,Yes
S04703,27,Male,4703,3.9,1316,4703,720,2.18,Medicine,4703,0,4703,5,4,2,3,4703,3,6,4703,44800,5,Mid,4,4703,No
S04704,19,Female,4704,2.74,1251,4704,465,3.92,Mathematics,4704,1,4704,9,3,4,0,4704,6,5,4704,54400,7,Mid,3,4704,No
S04705,28,Female,4705,2.02,974,4705,222,2.86,Computer Science,4705,4,4705,3,1,4,0,4705,7,5,4705,50800,1,Senior,10,4705,No
S04706,23,Male,4706,3.38,1561,4706,799,3.33,Arts,4706,4,4706,7,1,4,4,4706,4,8,4706,41600,6,Mid,5,4706,No
S04707,19,Female,4707,3.96,935,4707,675,3.06,Computer Science,4707,4,4707,5,2,3,2,4707,4,5,4707,47800,10,Entry,2,4707,Yes
S04708,20,Male,4708,3.93,1141,4708,365,2.11,Arts,4708,3,4708,7,1,1,1,4708,2,8,4708,46800,7,Entry,2,4708,No
S04709,21,Female,4709,2.32,1562,4709,72,3.91,Mathematics,4709,1,4709,5,4,3,0,4709,2,8,4709,71800,10,Mid,8,4709,Yes
S04710,28,Male,4710,2.36,962,4710,240,3.59,Engineering,4710,3,4710,8,3,5,3,4710,7,1,4710,49700,7,Mid,3,4710,No
S04711,22,Female,4711,3.13,1565,4711,504,2.3,Computer Science,4711,3,4711,2,4,4,1,4711,5,4,4711,37700,10,Entry,7,4711,Yes
S04712,26,Male,4712,3.27,1408,4712,414,3.96,Mathematics,4712,1,4712,2,0,3,4,4712,5,9,4712,26100,3,Entry,6,4712,No
S04713,29,Female,4713,3.48,1087,4713,127,3.47,Arts,4713,3,4713,1,3,4,3,4713,2,2,4713,64200,9,Entry,8,4713,Yes
S04714,21,Male,4714,2.36,992,4714,487,2.94,Law,4714,1,4714,9,0,1,5,4714,7,4,4714,48700,9,Entry,3,4714,No
S04715,28,Female,4715,3.92,904,4715,597,3.22,Arts,4715,4,4715,5,0,2,2,4715,2,4,4715,54800,5,Entry,1,4715,No
S04716,26,Female,4716,3.28,1337,4716,527,2.21,Computer Science,4716,4,4716,6,2,3,1,4716,5,1,4716,61700,9,Senior,6,4716,Yes
S04717,28,Male,4717,3.69,1065,4717,248,3.12,Law,4717,3,4717,6,0,1,4,4717,5,10,4717,38700,7,Mid,6,4717,No
S04718,27,Female,4718,3.08,1345,4718,482,2.15,Mathematics,4718,0,4718,4,1,2,0,4718,3,10,4718,38300,7,Executive,8,4718,No
S04719,20,Male,4719,2.83,924,4719,312,3.09,Arts,4719,1,4719,5,1,4,2,4719,2,7,4719,50900,9,Senior,10,4719,No
S04720,25,Female,4720,3.95,1407,4720,444,3.11,Computer Science,4720,2,4720,6,0,1,3,4720,3,1,4720,84600,2,Mid,3,4720,Yes
S04721,29,Female,4721,3.16,997,4721,283,3.75,Medicine,4721,2,4721,1,2,5,1,4721,5,5,4721,39200,10,Mid,9,4721,Yes
S04722,18,Female,4722,3.73,1167,4722,2,3.45,Business,4722,3,4722,9,0,2,4,4722,6,8,4722,42200,5,Senior,6,4722,Yes
S04723,28,Female,4723,3.91,1561,4723,74,2.5,Medicine,4723,0,4723,6,3,2,1,4723,4,4,4723,62500,8,Entry,1,4723,No
S04724,26,Male,4724,3.35,1292,4724,64,3.78,Computer Science,4724,1,4724,0,3,4,2,4724,7,5,4724,58900,8,Entry,3,4724,Yes
S04725,26,Male,4725,3.1,1495,4725,773,3.15,Engineering,4725,4,4725,5,3,5,0,4725,2,10,4725,42500,3,Entry,4,4725,No
S04726,27,Male,4726,2.01,1184,4726,347,3.21,Engineering,4726,3,4726,7,3,3,0,4726,6,3,4726,26200,5,Entry,3,4726,No
S04727,19,Female,4727,2.08,1583,4727,324,2.34,Business,4727,1,4727,0,0,1,5,4727,9,5,4727,46100,4,Entry,6,4727,No
S04728,21,Male,4728,2.4,1008,4728,239,3.72,Computer Science,4728,1,4728,0,4,4,2,4728,10,3,4728,77200,4,Entry,7,4728,No
S04729,25,Female,4729,2.37,926,4729,397,3.86,Law,4729,1,4729,5,4,5,3,4729,5,4,4729,43300,2,Entry,2,4729,No
S04730,24,Female,4730,2.51,954,4730,337,3.55,Arts,4730,0,4730,4,5,2,1,4730,4,3,4730,62200,6,Mid,6,4730,Yes
S04731,18,Male,4731,2.61,1032,4731,341,3.88,Medicine,4731,1,4731,2,3,2,3,4731,9,5,4731,33400,1,Mid,4,4731,No
S04732,22,Female,4732,2.72,951,4732,279,2.6,Law,4732,0,4732,9,5,2,4,4732,6,2,4732,62600,8,Mid,1,4732,No
S04733,24,Male,4733,2.84,1392,4733,353,3.72,Mathematics,4733,0,4733,9,5,5,3,4733,4,9,4733,63300,10,Entry,2,4733,No
S04734,21,Male,4734,2.2,1197,4734,946,2.98,Medicine,4734,1,4734,6,2,5,5,4734,1,3,4734,50400,9,Entry,5,4734,No
S04735,18,Female,4735,2.08,1298,4735,892,2.33,Business,4735,4,4735,6,2,3,2,4735,9,10,4735,68400,5,Entry,9,4735,No
S04736,26,Male,4736,3.35,1490,4736,463,3.34,Business,4736,1,4736,6,0,1,5,4736,10,1,4736,48400,6,Mid,5,4736,No
S04737,22,Male,4737,3.07,917,4737,462,3.37,Mathematics,4737,4,4737,5,4,2,0,4737,3,5,4737,79700,1,Senior,8,4737,No
S04738,28,Female,4738,2.89,1518,4738,713,2.57,Business,4738,3,4738,3,0,3,5,4738,6,4,4738,48200,6,Entry,10,4738,Yes
S04739,19,Male,4739,3.27,1458,4739,293,2.05,Mathematics,4739,2,4739,8,1,5,2,4739,1,2,4739,45000,1,Entry,2,4739,Yes
S04740,25,Other,4740,3.66,1145,4740,798,2.4,Law,4740,3,4740,8,3,3,2,4740,6,8,4740,55000,5,Entry,5,4740,No
S04741,28,Other,4741,2.86,1402,4741,733,2.8,Law,4741,0,4741,6,1,2,1,4741,3,9,4741,32000,9,Entry,1,4741,No
S04742,19,Male,4742,3.28,988,4742,407,2.34,Business,4742,3,4742,6,1,1,2,4742,3,6,4742,53600,5,Entry,2,4742,No
S04743,20,Male,4743,3.91,1102,4743,162,2.39,Law,4743,2,4743,7,5,3,4,4743,7,8,4743,37700,3,Entry,3,4743,No
S04744,27,Female,4744,3.68,1139,4744,503,2.78,Business,4744,2,4744,4,2,5,1,4744,9,2,4744,64600,4,Entry,8,4744,No
S04745,18,Male,4745,2.85,1389,4745,448,3.92,Law,4745,4,4745,8,4,4,1,4745,6,6,4745,63300,3,Executive,10,4745,No
S04746,28,Male,4746,3.29,912,4746,695,3.53,Business,4746,3,4746,5,5,4,3,4746,1,1,4746,38600,4,Senior,3,4746,Yes
S04747,19,Female,4747,2.35,1548,4747,455,2.64,Arts,4747,0,4747,6,5,3,5,4747,9,10,4747,43300,10,Mid,4,4747,No
S04748,24,Male,4748,3.12,1214,4748,885,3.9,Arts,4748,0,4748,6,3,5,2,4748,5,3,4748,64500,6,Senior,4,4748,No
S04749,27,Female,4749,3.96,1584,4749,265,3.29,Mathematics,4749,4,4749,8,0,3,3,4749,2,7,4749,79200,3,Entry,9,4749,No
S04750,19,Male,4750,3.04,1097,4750,132,2.91,Medicine,4750,4,4750,6,3,3,3,4750,3,1,4750,50200,5,Entry,4,4750,No
S04751,23,Male,4751,3.86,1142,4751,834,2.94,Mathematics,4751,3,4751,2,0,4,5,4751,5,6,4751,62500,7,Entry,9,4751,Yes
S04752,20,Male,4752,2.81,1406,4752,120,2.82,Medicine,4752,4,4752,5,0,3,1,4752,2,7,4752,61300,1,Mid,8,4752,Yes
S04753,21,Other,4753,4,942,4753,892,2.47,Mathematics,4753,2,4753,5,4,4,3,4753,3,3,4753,61400,3,Senior,4,4753,No
S04754,28,Female,4754,3.16,1229,4754,219,2.77,Business,4754,0,4754,6,1,5,3,4754,8,8,4754,25000,6,Entry,3,4754,No
S04755,25,Female,4755,2.08,1490,4755,417,3.06,Medicine,4755,2,4755,5,0,5,1,4755,6,8,4755,36400,10,Entry,2,4755,No
S04756,20,Male,4756,3.17,1328,4756,672,3.06,Law,4756,1,4756,3,4,5,1,4756,2,5,4756,72100,2,Senior,8,4756,No
S04757,27,Male,4757,2.55,1512,4757,505,3.52,Business,4757,2,4757,5,1,4,0,4757,2,2,4757,38200,8,Entry,8,4757,No
S04758,23,Male,4758,2.06,1061,4758,300,2.72,Arts,4758,0,4758,2,5,2,2,4758,1,2,4758,46800,7,Mid,1,4758,Yes
S04759,18,Female,4759,3.64,1555,4759,109,3.43,Engineering,4759,1,4759,0,5,2,0,4759,7,5,4759,79600,2,Mid,7,4759,No
S04760,24,Female,4760,2.55,1520,4760,238,3.16,Arts,4760,3,4760,0,1,2,5,4760,6,4,4760,42600,5,Entry,8,4760,No
S04761,25,Female,4761,3.59,1334,4761,293,3.92,Computer Science,4761,1,4761,4,3,2,1,4761,6,4,4761,52100,4,Mid,7,4761,No
S04762,28,Male,4762,2.58,1132,4762,987,2.77,Arts,4762,4,4762,7,3,5,4,4762,5,5,4762,56300,2,Entry,3,4762,No
S04763,25,Female,4763,2.39,1010,4763,988,3.8,Computer Science,4763,0,4763,2,3,2,3,4763,3,1,4763,67500,4,Entry,4,4763,No
S04764,20,Male,4764,3.95,1131,4764,579,3.64,Medicine,4764,4,4764,1,2,3,3,4764,8,7,4764,59200,9,Senior,5,4764,No
S04765,27,Other,4765,2.72,1172,4765,828,3.28,Arts,4765,2,4765,7,1,4,1,4765,3,3,4765,42300,10,Entry,1,4765,No
S04766,18,Male,4766,3.2,1497,4766,187,3.31,Engineering,4766,3,4766,8,2,2,3,4766,5,10,4766,50200,2,Entry,10,4766,No
S04767,26,Female,4767,3.22,940,4767,36,2.17,Law,4767,0,4767,8,3,5,0,4767,8,10,4767,46600,10,Entry,3,4767,No
S04768,23,Male,4768,3.12,1459,4768,561,3.9,Arts,4768,3,4768,1,4,2,3,4768,3,8,4768,63600,10,Entry,6,4768,No
S04769,28,Male,4769,3.83,1365,4769,256,2.21,Law,4769,0,4769,7,3,4,4,4769,5,9,4769,49400,6,Entry,3,4769,No
S04770,26,Female,4770,3.35,976,4770,435,3.13,Arts,4770,4,4770,1,0,1,2,4770,6,8,4770,53300,4,Entry,5,4770,Yes
S04771,24,Male,4771,2.81,1589,4771,619,2.66,Arts,4771,2,4771,6,4,1,5,4771,1,2,4771,42800,8,Mid,4,4771,No
S04772,18,Male,4772,3.72,1389,4772,8,2.86,Law,4772,1,4772,7,4,5,5,4772,2,7,4772,80100,4,Entry,2,4772,No
S04773,29,Female,4773,2.36,1016,4773,748,3.22,Law,4773,3,4773,0,1,5,5,4773,7,4,4773,37600,9,Senior,4,4773,No
S04774,29,Female,4774,3.09,1333,4774,178,3.82,Business,4774,0,4774,7,2,5,0,4774,9,5,4774,81900,10,Entry,4,4774,No
S04775,18,Female,4775,3.9,918,4775,242,2.92,Arts,4775,0,4775,2,0,2,2,4775,10,10,4775,47300,3,Mid,3,4775,Yes
S04776,23,Male,4776,3.25,1470,4776,41,3.98,Arts,4776,3,4776,0,4,4,2,4776,4,5,4776,63700,7,Entry,8,4776,No
S04777,22,Female,4777,3.63,1095,4777,357,3.19,Engineering,4777,1,4777,6,2,4,4,4777,5,9,4777,51800,5,Entry,6,4777,No
S04778,26,Female,4778,3.31,1518,4778,757,2.32,Law,4778,2,4778,9,2,4,5,4778,4,2,4778,32200,1,Entry,1,4778,No
S04779,19,Male,4779,3.68,1350,4779,113,2.38,Law,4779,0,4779,2,0,1,4,4779,3,2,4779,42700,3,Senior,9,4779,No
S04780,25,Female,4780,3.89,1324,4780,877,3.43,Computer Science,4780,0,4780,7,0,4,4,4780,10,3,4780,66800,9,Entry,3,4780,No
S04781,28,Male,4781,2.55,1293,4781,768,2.1,Computer Science,4781,3,4781,8,3,5,4,4781,2,5,4781,34300,9,Entry,4,4781,No
S04782,22,Male,4782,2.34,1183,4782,166,2.96,Law,4782,3,4782,1,3,2,5,4782,3,4,4782,25000,5,Entry,10,4782,No
S04783,19,Male,4783,2.97,933,4783,504,2.3,Engineering,4783,0,4783,0,4,1,0,4783,2,10,4783,25000,5,Mid,10,4783,Yes
S04784,27,Male,4784,3.4,1194,4784,854,2.87,Medicine,4784,0,4784,7,4,2,4,4784,8,10,4784,50100,4,Senior,7,4784,No
S04785,28,Female,4785,2.45,1150,4785,78,3.5,Arts,4785,0,4785,9,4,3,0,4785,1,9,4785,35300,4,Entry,5,4785,No
S04786,28,Female,4786,2.01,1537,4786,719,2.92,Medicine,4786,4,4786,5,3,5,3,4786,5,3,4786,50900,4,Mid,4,4786,No
S04787,29,Female,4787,2.69,1238,4787,823,2.33,Engineering,4787,0,4787,9,4,1,2,4787,1,1,4787,58900,2,Entry,2,4787,No
S04788,23,Female,4788,3.94,1517,4788,878,2.5,Medicine,4788,2,4788,0,4,5,5,4788,5,5,4788,59500,7,Executive,5,4788,No
S04789,27,Male,4789,3.39,1339,4789,196,2.74,Computer Science,4789,2,4789,2,3,2,3,4789,3,8,4789,55600,3,Mid,8,4789,No
S04790,25,Female,4790,2.8,1079,4790,402,2.14,Business,4790,1,4790,8,3,4,3,4790,9,1,4790,80400,1,Entry,2,4790,No
S04791,21,Female,4791,2.39,1521,4791,833,3.17,Medicine,4791,3,4791,8,4,3,1,4791,1,1,4791,73700,10,Entry,1,4791,No
S04792,19,Male,4792,2.71,1127,4792,64,3.22,Business,4792,1,4792,5,4,5,5,4792,10,6,4792,35700,3,Entry,6,4792,No
S04793,29,Female,4793,2.34,1532,4793,652,2.12,Medicine,4793,0,4793,2,2,3,3,4793,1,7,4793,59400,9,Mid,1,4793,No
S04794,28,Other,4794,2.21,1518,4794,886,2.8,Engineering,4794,3,4794,7,1,2,3,4794,8,8,4794,58600,9,Entry,9,4794,Yes
S04795,22,Female,4795,3.81,1542,4795,425,2.83,Business,4795,0,4795,5,3,5,1,4795,3,8,4795,33400,10,Mid,8,4795,No
S04796,29,Female,4796,4,922,4796,42,2.67,Medicine,4796,3,4796,0,1,4,5,4796,7,3,4796,41800,7,Mid,4,4796,No
S04797,19,Male,4797,2.33,1556,4797,373,3.12,Engineering,4797,4,4797,5,3,3,3,4797,10,4,4797,25600,1,Entry,7,4797,No
S04798,19,Male,4798,2.11,1226,4798,956,2.69,Mathematics,4798,4,4798,4,5,1,1,4798,5,9,4798,41700,6,Mid,10,4798,No
S04799,23,Male,4799,2.66,1053,4799,306,2.83,Mathematics,4799,4,4799,7,2,2,0,4799,2,5,4799,59700,10,Senior,4,4799,No
S04800,28,Female,4800,2.92,1518,4800,209,3.6,Law,4800,1,4800,1,1,5,2,4800,7,9,4800,66000,1,Entry,6,4800,No
S04801,27,Female,4801,2.41,1045,4801,467,2.32,Mathematics,4801,3,4801,6,2,1,4,4801,7,5,4801,83200,2,Mid,10,4801,No
S04802,26,Other,4802,2.6,1151,4802,932,3.24,Computer Science,4802,1,4802,5,0,4,3,4802,3,5,4802,61900,3,Entry,7,4802,No
S04803,21,Male,4803,2.4,1201,4803,304,3.01,Arts,4803,3,4803,0,1,4,0,4803,6,9,4803,56100,6,Entry,9,4803,Yes
S04804,23,Male,4804,3.55,969,4804,967,2.61,Engineering,4804,0,4804,7,1,3,2,4804,5,6,4804,77500,7,Senior,2,4804,No
